HX,3.1703879532975576
AL,3.162091632539337
LL,3.1452360522572502
CO,3.1367775509509244
OL,3.1342337781263256
KM,3.1277958327057456
FE,3.117769763230471
EL,3.117727089326296
EN,3.1124920268546434
RZ,3.108095726599983
ON,3.099231488113149
QU,3.0941126239244245
TV,3.077473307597586
IA,3.0737355881564357
HO,3.069657669311463
YU,3.068942787387671
RN,3.060229264038902
YV,3.053922433720607
YZ,3.0514773394263424
OR,3.0489230467364252
OM,3.046741749897554
IN,3.044246017073946
HI,3.0431918045814643
MB,3.0393936752635096
CA,3.034938874216574
II,3.034577575185115
HC,3.0344813733432865
CH,3.023662864791935
ES,3.0223772608690798
QE,3.021324389530186
TZ,3.017146992650764
TI,3.0078466591194197
YA,3.0034522031903297
RU,2.9952033414176533
RL,2.989219484231492
YX,2.9762410299353115
FX,2.9740009680379678
YL,2.9666753256654346
AN,2.960580302924253
TA,2.95504584226876
YP,2.953709670859638
TO,2.948421876665565
OU,2.9472838256489045
YK,2.929194095825389
YC,2.921065096231119
OT,2.918787382247388
TH,2.9154118814210555
FZ,2.9086427675370663
TP,2.9049537003658816
YE,2.90432230908249
RX,2.8955645583905074
HN,2.8952435277613082
TK,2.894203810814302
ER,2.8939271431410076
TL,2.8915811993767337
TT,2.8843334376143885
FK,2.878943396860485
TM,2.8776797527826825
QN,2.8765049638620157
YY,2.8529784933376505
OB,2.8522964785068927
YN,2.8450840155077706
TJ,2.8388953572187545
FC,2.829148547237728
RO,2.8184477495568365
HE,2.7907749964482846
OO,2.7863830647391876
SG,2.785721910043256
FP,2.781396224733685
WA,2.7789912424317946
EBA,2.7609408234974975
OC,2.760054959869646
RT,2.7582132515205293
OG,2.752157617755414
ORI,2.7457382570970337
OP,2.73872545664678
FI,2.7387062811697525
AA,2.7378956903004257
RIT,2.7319079423085606
TX,2.724611786874625
OCA,2.7221020422911715
QZ,2.7202136712186538
RM,2.7192434611073386
ORO,2.707054841394934
FF,2.7043236059220233
OS,2.7006236062338136
RS,2.6950283214227873
RAN,2.6943555678570243
ALI,2.693551430940292
QI,2.687914366462509
RIS,2.6876125896611964
ENI,2.685483101226073
TG,2.6833123268642556
OD,2.6830472933759784
QL,2.6811516264245974
ITI,2.6809110704052728
ONI,2.6799834845944197
ADI,2.6715022183261024
OMA,2.6685578087140156
RON,2.6680111836000977
RAS,2.667268807880436
WD,2.667055829610277
YB,2.6660024460186
EDE,2.65979071958569
OOS,2.6585771110558993
OTA,2.653291272742508
OK,2.649272763352593
EGG,2.6487207797777175
REN,2.646829296365885
ALA,2.6454819110429026
FL,2.6439808769398727
二货,2.6431474580801537
WI,2.641752506068828
DD,2.634683323531367
NG,2.630846749410419
SI,2.628981809215364
ELE,2.627507365617876
OLO,2.624009635072934
ASI,2.621689917397422
FU,2.621569955616217
RIL,2.621104224165075
IRA,2.6209370555683136
ARA,2.6173884788668667
TAC,2.6056095504524683
ISA,2.604361545005876
WX,2.6008172500484226
ACA,2.6002334566845433
WL,2.5995105796850577
RAC,2.5944947900123996
FM,2.5917194248396607
OBA,2.5861729370917192
ART,2.5819047866580758
ELI,2.581431221408693
OUL,2.580510611766821
HR,2.57318330362812
AMI,2.572104513911626
FV,2.569782920892397
RPA,2.569392425695684
RIN,2.5678771278706582
OSA,2.5666377319665195
ISE,2.5659952959411836
RAG,2.5643075947917517
FN,2.5640352077043276
TEE,2.563741289813562
OLI,2.5637017062576164
SU,2.55852470283574
OA,2.558474219628977
RG,2.558465116947806
TLI,2.5575077390756236
IAM,2.5546045017736922
二逼,2.5534292959091713
ICL,2.5520852976209665
FJ,2.5519410681192363
SX,2.551251953299857
TEC,2.5486186524018666
OBO,2.5484120897183216
LEE,2.547857417358101
EGA,2.5457489057634968
FB,2.545029041130102
ASA,2.5439337514196843
OIS,2.542895815244184
OTE,2.5427451562500867
WAR,2.5407740329220347
USA,2.5388060930187124
ARO,2.537258482406718
OLU,2.53659747540707
OV,2.534315189691172
SA,2.5338046649538053
LIS,2.5332213950176823
OE,2.5315123388777283
OTI,2.5308224925031935
ONY,2.5289402362046203
ACU,2.527519150841569
ANG,2.5273485113440493
OMB,2.5225883390383412
OI,2.522183747007368
QX,2.521694153732578
AMA,2.5209719814246334
ERT,2.520294105542546
WEI,2.5172854245754936
SJ,2.515213239839617
ABI,2.5133792861807507
YG,2.5131837279547247
AME,2.509432974864947
春春,2.509332525184973
AKU,2.5084391173553278
TAI,2.5080332642854106
TUR,2.507984427837462
NIT,2.5073025281133425
ENA,2.5072375728398852
YD,2.5036055054225477
EBO,2.5009487748514347
WB,2.4992962688392457
ITU,2.497346963520216
LOG,2.497048994856692
EXI,2.496109648188736
宜常,2.494972173446822
SPA,2.49435366982745
BIS,2.494185532038007
ICI,2.4935252534219092
BER,2.491769550486868
美妞,2.4915913468144133
FG,2.490583482496821
WP,2.4904372517287423
ALL,2.490428407778876
QP,2.489534510797363
FQ,2.489214609128782
MAN,2.4856420893100357
ORA,2.4850885809335956
HB,2.4841121187255926
ARI,2.483183972369309
WE,2.483123726323336
ACO,2.4831093231635877
HEE,2.4805201469352838
OLE,2.477406106706976
HOO,2.4773303172245646
OSH,2.4768133568334516
ABE,2.4760984392357464
ROM,2.475965177336398
RIK,2.475467814410478
ILI,2.471659955027197
维景,2.4704780705057523
TIN,2.467162039683972
RAD,2.4669633809441454
OON,2.4656826950971014
ADA,2.464893793995784
ALO,2.463697884961991
WM,2.462657374226213
ODA,2.4580954767964105
OUR,2.4562551473930623
AMM,2.4560084354300495
SL,2.4551033474661144
SER,2.4519366238567377
TUN,2.451255557753324
ECA,2.4509989208312883
ROT,2.4486688950914623
OKA,2.448379861894715
HUP,2.4479398253090516
TEG,2.4474776536848983
YAN,2.4468754414447713
ILA,2.4461477930198265
FZP,2.4433056711089147
RID,2.4421104262189246
RK,2.4420224883340302
EEP,2.4420147050060077
OBL,2.4412145291060345
ARE,2.4390144222495054
WV,2.4385536456956456
OBE,2.437651764881381
HAI,2.4357394759575133
END,2.435260154153114
OGA,2.4343351855787447
DIC,2.4342793051311085
OXI,2.433864010192598
JUE,2.433698951385428
RAK,2.4332864274399157
THO,2.4326407242501356
AMP,2.429153030001734
OMI,2.428955715435951
RAA,2.4282736375228677
ONA,2.425309314038381
OSE,2.425239916772375
WU,2.4252266282679287
ACI,2.422947928303473
OKE,2.4208729134448412
NIS,2.420411870779295
RAI,2.4202465442283305
ETI,2.418678679650978
DF,2.418620960631409
XX,2.4177518715841044
CAT,2.416538146513738
OLD,2.4159983116220363
IAT,2.415052121917807
OZ,2.4131089096989746
ATT,2.4129070266028205
LIN,2.412304885936245
ERO,2.4122261461272925
ICE,2.4119922192938548
FUN,2.408528371823602
ONE,2.4078701928634834
QJ,2.40544322850694
IRI,2.404653590058783
OGE,2.404244448186384
ORE,2.401710265437666
UIL,2.4011682152920226
MMI,2.4006911311398973
QA,2.4004661811206702
TUK,2.399204296202615
TON,2.3988628431685135
AVI,2.398403971396162
BAC,2.3971923645342366
ONN,2.396736248188851
YUS,2.395908119293929
LOI,2.394700405858334
AUE,2.3947004058583334
EIS,2.394247094818463
OJ,2.394228344242106
SM,2.390931971553639
UDA,2.38888971472958
CHI,2.386447087064024
AKA,2.385907567651192
RET,2.3852478222191538
辣妈,2.385059997350458
RIG,2.384474902214816
RUM,2.3833560463977386
IMA,2.383191513017618
APA,2.3825676604156816
HAS,2.382346590318437
OLA,2.3816863995088675
THR,2.3814449231312484
TMA,2.3813707323142794
ECO,2.376992346627638
ELA,2.3746352799926593
NAP,2.3727577272634095
NAB,2.372350287703679
RUN,2.371227803788952
FID,2.3701349548823627
RTL,2.3701349548823623
LEL,2.3701349548823623
BBL,2.3701349548823623
OPI,2.370009193249708
RED,2.369424661231048
MLO,2.3693821196946767
RVE,2.3688188099830025
ICC,2.3677367475598547
RAP,2.367664251666601
ERI,2.3676270159466823
RIE,2.3667198393145275
YAS,2.365002123954576
TAT,2.3633424201114646
ORG,2.363054676314249
AIS,2.3626400647892174
BAN,2.36257986705316
TEN,2.360867506584417
AIG,2.360736090273855
BIT,2.3582403298864003
WK,2.3566472221455963
LAT,2.35638805555104
ONG,2.3556796042082135
TCA,2.3550243224575182
ACC,2.354746227832262
HOT,2.35306623243061
TIT,2.3523074082373907
YCH,2.352261064377567
FEP,2.351673301904631
EVV,2.351673301904631
AGN,2.3512572841273185
ROI,2.3511485344790697
IZA,2.350327259728866
DVD,2.3485642999385385
SAC,2.3483276133247917
REU,2.347437588209871
OOP,2.3469803136958194
OTO,2.3469463072993184
QG,2.3460641099531867
HRA,2.3458624640116343
AGG,2.341994252232425
LUP,2.3419942522324244
OND,2.3407088112843746
NAS,2.3406824051694612
ANI,2.340015511508763
UER,2.3399363607805803
BOU,2.3396401579035313
BIN,2.339525872604486
WUG,2.3393717343898155
SLI,2.3392648775259084
OIR,2.3386721702906224
QIN,2.3385247948036683
CKP,2.338371704803573
GBU,2.338371704803573
PEN,2.337621200553657
AAR,2.337561758045111
AND,2.336792736224763
OVI,2.335729675065567
WY,2.3348193280855076
LOR,2.331936611906725
ERC,2.330196836501198
RTA,2.3298717041754666
JIA,2.3295260465546006
LOS,2.329196857631022
UNE,2.3284801751121753
OBB,2.3273414206400322
OPE,2.326188925856651
EAT,2.3258983123356556
AIR,2.3240645248945175
OBI,2.3238718363496855
AGA,2.3237205962362575
VIE,2.322381624808584
大妞,2.322205650552833
IAG,2.3221879428070658
ECH,2.3207954693927593
WEN,2.3205350379798118
OLL,2.320475220221518
API,2.3202963896607023
RUS,2.3199568194613445
OKI,2.319878862135975
HAM,2.3198584929013126
ANA,2.319838606012011
WBI,2.3195749966735852
UCK,2.31733588811573
INK,2.3163637963062973
TEM,2.316339272336775
LIT,2.3156231491080836
TTG,2.314663721384631
RTH,2.31428283498313
REM,2.3122202812069808
OME,2.312135625799056
GAA,2.3114234446919735
MBU,2.3114234446919735
QUS,2.3114234446919735
TLA,2.310717508000889
OOK,2.310137110148247
NNI,2.308301874075813
TAL,2.307809020315478
OCO,2.30751426070293
TIC,2.307259482354161
RIM,2.3072282586961914
UNC,2.3069114339915324
INT,2.306890322015351
RCL,2.3066687254045313
GAN,2.305672432704274
SHO,2.3049815788075985
LOZ,2.3046193848206715
EER,2.303694981892368
XJD,2.3034884952192693
OPA,2.3032726568124815
IKE,2.302717712693419
VKI,2.3025850929940455
YLI,2.3010918738473594
IND,2.3005865879135525
MAC,2.300359677156676
KIT,2.3000767772645387
ESA,2.299883372316646
SEI,2.299883372316646
NAI,2.2987708772862496
WJ,2.2972573773409706
ENE,2.296638905748975
RAB,2.2941223817370617
NDI,2.291957457594044
URN,2.291515808379689
URO,2.2898178486578242
VET,2.2892729643178154
FET,2.288994865511732
AIC,2.2873138796779617
OUG,2.286590466219032
TML,2.2836867756747052
URI,2.2811790899083912
ENT,2.2807339754744906
TAN,2.278602997904877
RAU,2.2783025250391344
AIZ,2.2783025250391344
GVU,2.2783025250391344
PIP,2.2783025250391344
UIC,2.2781179623110317
ANE,2.2776863131149336
OCC,2.277396070169871
ADE,2.277384864718354
FAR,2.275828809713612
KUR,2.2755003201223807
KIM,2.275256554997819
OMU,2.2744747270982977
HUM,2.274240930731769
DIT,2.274240930731769
YUE,2.2739657164192466
QM,2.273925506974359
MEI,2.272987310274472
DAN,2.2722979558549197
ETA,2.2719372763222077
UCL,2.2718685126965625
COK,2.2718685126965625
IPU,2.2718685126965625
YES,2.271583195560793
WAT,2.2699674708196724
GAR,2.2696655399703634
HUN,2.2694169114391065
EAP,2.2686052856349663
ONU,2.2686052856349663
ALU,2.2685350920163803
WG,2.2679790161406483
REE,2.26795552948991
EAK,2.267245883141503
IMP,2.266886437830812
CHO,2.26597396035844
GAS,2.265848859091473
LAN,2.2649976946998223
ICO,2.2639707735805588
IZZ,2.263923113260173
ONZ,2.2638576869792812
ECK,2.2638576869792812
EAS,2.2634102104732645
ROR,2.2624461232051694
OUD,2.2621264415820614
AIM,2.2615196536927744
OTT,2.2613594512719715
ROS,2.2609534882382323
QV,2.259574015569051
ERE,2.2592460022387617
AUS,2.258755230457361
EDI,2.258083902450256
CCA,2.2578122986920706
EIN,2.255894924486911
OTH,2.2557599567413384
AVA,2.2553895072067354
ILL,2.2550419190812563
ANZ,2.25318496913046
SUL,2.252728336819822
HON,2.251914532379826
MIN,2.25144677483645
DAZ,2.2502602786175907
SIC,2.2499916638039696
KID,2.2492062847452114
IAN,2.2467772273968953
HUL,2.2461630270940383
HAB,2.246084888380114
OTP,2.2459520807289133
HUI,2.245817102656683
ARP,2.245723930485144
AAN,2.245349003328637
VNY,2.245035274126178
ARJ,2.245035274126178
GAK,2.245035274126178
DIK,2.2450352741261774
BAD,2.2436681281098267
OUN,2.243630400483478
OOC,2.2436126930571874
HOM,2.2434078376119246
YLU,2.242973226438147
HCC,2.242973226438147
YPL,2.242973226438147
ZAR,2.242390013225787
OER,2.242390013225787
BAS,2.242162269694064
NTU,2.2405897279421927
OCE,2.2398370783897876
SP,2.2374401177104306
AMB,2.2371165557590165
VIN,2.2367785539964005
TIE,2.236677915115648
HAN,2.2360690920617787
DIA,2.235793200681983
CHE,2.2355708912392216
ICH,2.234953033828177
WEA,2.234423552470794
ISM,2.2334530057864614
RCA,2.2326944771870663
HAU,2.2326944771870663
RUL,2.2326944771870663
MAL,2.2322400156014943
ADD,2.231606951608935
KBO,2.231606951608935
VAN,2.2304270046140786
ISI,2.2302883989066338
LEA,2.2302703631035534
AID,2.2298696499971644
IDI,2.2292694232577133
AZI,2.229051241974332
RMI,2.2285832471388307
ATE,2.227612485667425
ETH,2.226569535122661
RJ,2.226546740237199
ROP,2.2254090484878417
MIU,2.225121774377262
OMM,2.224374983918292
UBI,2.2243004996270574
YEU,2.2240978714293633
HIL,2.222490601621442
INI,2.222374272234676
小八,2.222245359995046
IBI,2.2220219620816666
INY,2.222020212718965
GET,2.221527602810508
KEN,2.221241064051566
TOL,2.22115406921606
CAD,2.2203191012797943
GAT,2.22029992600572
TES,2.2195422645355847
NAR,2.2190633504727493
ACK,2.2187868596892386
OUI,2.218701935467376
HAD,2.217734004511779
HAA,2.217196845451674
TIG,2.2166962367907486
NEK,2.2161022480912633
LET,2.2161006262296192
ANT,2.2154410140461533
TLE,2.215216298819602
AGU,2.2151922093961676
BAA,2.214299242813698
SEE,2.214066776421191
KAI,2.213320401684974
HD,2.212270462787092
MET,2.2112356976003817
TCO,2.2110688711446103
ONT,2.2104693959102226
AVU,2.2102535776209735
DPR,2.2102535776209735
ZIG,2.2102535776209735
IET,2.2102535776209735
IUC,2.2102535776209735
MMA,2.2098270331611376
PER,2.2095140289018964
RCC,2.208855132645658
RIZ,2.207369349744225
IPP,2.207369349744225
Hotel,2.2069525611162164
一哈,2.2055964778853125
ZBN,2.2047854169135204
EBU,2.2047854169135204
QQM,2.2047854169135204
TXU,2.2047854169135204
YDP,2.2047854169135204
PCN,2.2047854169135204
DED,2.20478541691352
FEN,2.204422003555158
IVI,2.2038823708293456
IRO,2.2028610641806945
HIJ,2.201511865986724
UNY,2.201511865986724
UMB,2.201455266267027
SIT,2.201327492792313
XIS,2.20082764903455
EEL,2.2006900386021266
OOM,2.200117203717524
PAD,2.1999005370296536
TAD,2.1997255968203184
DET,2.199224814389626
TKI,2.197843669783096
HEA,2.197513070708766
XBL,2.1972245773362196
PEM,2.1972245773362196
LJU,2.1972245773362196
DCC,2.1960516973750743
UND,2.1947026198330657
EMA,2.194435255863724
MAI,2.1933492124867926
NBA,2.1929126561010244
GZH,2.1910133173369406
LAR,2.189049593065807
UNK,2.1874063005888784
LVI,2.1873223188492537
EPL,2.1873223188492537
HEI,2.187104074668344
EPI,2.1870329067710106
YZH,2.1863402141730144
FAI,2.185036718238242
ULI,2.1848542606470223
RES,2.1837239877495667
NAT,2.1836491111902103
OPR,2.1831872696020134
ESP,2.183112854343326
MIA,2.1828578471016207
YUN,2.1826899066760923
YBO,2.1817631196066376
BUL,2.18105882591596
TCL,2.1808395270586205
ESH,2.1800424074481293
OAR,2.178898817681903
UKI,2.17879537235478
TEL,2.178405804801711
FAM,2.1778075372628
FEI,2.17769778420057
RCH,2.1768544990861955
IGL,2.1761856615603072
SEL,2.17440403544283
GEN,2.174053108525096
ITE,2.1735804235074143
AZU,2.1729270915085936
IDU,2.1729270915085936
SUS,2.1724506087218263
PEL,2.1722676908403225
AXX,2.17157089695751
OOZ,2.17157089695751
WYC,2.17157089695751
SAS,2.171459211898121
ODI,2.1702395626585163
LOO,2.170158441649693
FIT,2.170014873785003
ODE,2.1699442013685446
COM,2.169923708095927
LAM,2.168276181348044
GAD,2.1682234916146403
NZH,2.168155236015967
IDE,2.167870445264706
CIT,2.1676492680910715
MEL,2.1653637087699056
VAB,2.1639556568820564
ZEL,2.1639556568820564
UGJ,2.1639556568820564
HIX,2.1639556568820564
ULZ,2.1639556568820564
CZE,2.1639556568820564
GLP,2.1639556568820564
UNZ,2.1639556568820564
GPA,2.1639556568820564
NDX,2.1639556568820564
NDF,2.1639556568820564
OAT,2.163795033620998
ATH,2.162944345724949
BON,2.162474563503862
ENG,2.162276043661578
UIS,2.161671703394149
DEN,2.1615349701674997
TTO,2.1614391492974425
OSU,2.1613098388224095
CHU,2.1610464286593842
TAB,2.1609629198468214
ORU,2.1608811098870975
UDI,2.160673987935132
RAM,2.160419222662106
OCK,2.1595342340895347
LAI,2.1594466518623423
WZ,2.1593921394237543
RAR,2.1588687657608414
IKU,2.158744056768155
ORT,2.1586173590118523
FD,2.157468025439059
EPE,2.154783153373369
KLE,2.1546193098639694
WLE,2.1545618526134365
ISL,2.1536156508063278
YJJ,2.153532456654254
OOD,2.153325680964725
大如,2.153015672248069
INE,2.152724110260755
ATU,2.152674788782659
OES,2.151466403024293
LES,2.151051436808179
ARC,2.1505260105222437
RLI,2.150323498722387
RIC,2.1502439808309566
TIS,2.149734219187811
多放,2.1490045407505054
IDA,2.1487312877296785
EIT,2.148365610638593
LEN,2.148092417424307
ETE,2.1477297303969007
SHI,2.147015727342586
TKA,2.1458417525947544
UIE,2.1458417525947544
HZE,2.1458417525947544
JUK,2.1458417525947544
JPL,2.1458417525947544
VDI,2.1458417525947544
IBB,2.1458417525947544
SUA,2.1458417525947544
JBO,2.1458417525947544
UEA,2.145841752594754
YAC,2.1455043020078
拉轰,2.145159738665852
LPL,2.143952200643869
CIV,2.143952200643869
YYN,2.143952200643869
XUM,2.143952200643869
KAD,2.143952200643869
UZI,2.143952200643869
CIU,2.143952200643869
LIR,2.143952200643869
TTI,2.143928930232587
RV,2.143884391441806
AIL,2.1427542090230793
BOO,2.1422137013050664
ZEN,2.142174673225153
HIS,2.141950606632597
KED,2.1418475069391354
VIA,2.141302451976003
BAR,2.141169819177587
EBE,2.1394970436677117
ELLE,2.139342312835401
OAS,2.139085902706691
COZ,2.1383972463477248
OUU,2.1383972463477248
NNC,2.1383972463477248
HOX,2.1383972463477248
IZU,2.1383972463477248
GDF,2.1383972463477248
GJL,2.1383972463477248
XLE,2.138333059508028
ZZL,2.138333059508028
YND,2.1383330595080277
HUC,2.1383330595080277
KPA,2.1383330595080277
RAT,2.138101300152742
TOO,2.137782772231288
ROL,2.1371545760358575
ATO,2.136910037002435
VID,2.136451693250441
IGI,2.1348490138786302
LEC,2.134380305071808
RAV,2.1337728770656765
IEN,2.1336525385669045
TJJ,2.1336289221524316
HIB,2.133381930264545
UPI,2.133381930264545
GUP,2.133381930264545
ARU,2.1332141440555166
RUI,2.13288006733548
HAK,2.1328137115549195
BIC,2.1321922400878854
WAB,2.131486464336196
WAK,2.1308486242028866
PRA,2.1300881070029054
ANK,2.129412344181213
INC,2.1261999551622552
OX,2.123662160389236
DAL,2.1230283680120503
ATA,2.1220613600471876
CUP,2.1220577460600016
MAP,2.1218844379437236
CER,2.121298397460555
REA,2.120495802029742
KAL,2.1203261969768294
HER,2.120277760814628
FER,2.1201715184154786
MIT,2.119807541478472
OEI,2.1192809219098505
PCC,2.1192809219098505
MEA,2.1192809219098505
OAA,2.1192809219098505
ELL,2.1186811543965494
OGL,2.1186492470699507
LEP,2.1186492470699507
小哈,2.1184581198935923
AMU,2.1182895971183537
RIP,2.117888443312115
FAT,2.116729493200042
TVB,2.116494210511908
LOU,2.1162407833945744
太爱,2.1161775482440945
AUC,2.1152090707897355
OSP,2.1152090707897355
EGI,2.114629972248147
SZ,2.1140600034633668
THE,2.112576132667326
ABO,2.1117432420642914
LIM,2.111529935238498
CIN,2.1111374409432315
NGA,2.1110201280793586
RCI,2.1105726760956514
TUA,2.1105726760956514
INB,2.1105726760956514
ASP,2.1093963771161284
BAI,2.1083501303921217
ENB,2.1082942189189384
ORN,2.1069130743124087
FUM,2.1069130743124087
OPL,2.1061709162064637
EVA,2.105891817423793
IBA,2.1054336368954942
OKY,2.104880078612837
MUR,2.1047945711864697
WAG,2.1047945711864697
VEN,2.104445199276217
HIR,2.104160773881876
小沙,2.103841398503567
YAB,2.103118844840435
OZI,2.1028547617221864
ITA,2.102357673160868
OPP,2.1021970382626365
GUE,2.1016376212954606
NEC,2.1010096288875433
QNK,2.1006789212792607
TGE,2.1006789212792607
LAB,2.100473975452179
CES,2.0995707881770818
FIL,2.0995102310848686
GNE,2.0992927999339215
TEK,2.099292799933921
FFA,2.0987168253513566
JJX,2.0982737395252498
UCZ,2.0982737395252498
ZUI,2.0982737395252498
EZA,2.0982737395252498
VKK,2.0982737395252498
TVI,2.0982737395252498
TTK,2.0982737395252498
MXG,2.0982737395252498
LOJ,2.0982737395252498
HOZ,2.0982737395252498
HKU,2.0982737395252498
OBJ,2.0981473891350673
ZAC,2.0981473891350673
TOC,2.098147389135067
ITL,2.098147389135067
PUC,2.098147389135067
YYD,2.098147389135067
